"","Strain_Type","Position","Name","Description","Species","Highest_Value","no_N","Value_minus_no_N","max_OD","growth","adjusted_value_col","derivative","max_derivative","Treatment","timepoints","maxOD_before","growth_before"
"22885",X206,E7,D2M19,Pseudomonadales,NA,0.0646,0.0645,0.000100000000000003,0.000399999999999998,0,0.000100000000000003,0,0,Threonine + N,4.54472222222222,0.0688,0
"22886",X206,E7,D2M19,Pseudomonadales,NA,0.0646,0.0671,0,0.000399999999999998,0,0,0,0,Threonine + N,23.1427777777778,0.0688,0
"22887",X206,E7,D2M19,Pseudomonadales,NA,0.0688,0.0707,0,0.000399999999999998,0,0,0,0,Threonine + N,28.4791666666667,0.0688,0
"22888",X206,E7,D2M19,Pseudomonadales,NA,0.0656,0.0768,0,0.000399999999999998,0,0,0,0,Threonine + N,46.9947222222222,0.0688,0
"22889",X206,E7,D2M19,Pseudomonadales,NA,0.0657,0.0737,0,0.000399999999999998,0,0,0,0,Threonine + N,50.8652777777778,0.0688,0
"22890",X206,E7,D2M19,Pseudomonadales,NA,0.0669,0.2299,0,0.000399999999999998,0,0,0,0,Threonine + N,118.005833333333,0.0688,0
"22891",X208,E8,D2R05,Alteromonadales,NA,0.0618,0.0608,0.001,0.001,0,0.001,0,0,Threonine + N,0,0.0643,0
"22892",X208,E8,D2R05,Alteromonadales,NA,0.0611,0.0636,0,0.001,0,0,0,0,Threonine + N,4.54472222222222,0.0643,0
"22893",X208,E8,D2R05,Alteromonadales,NA,0.0624,0.0661,0,0.001,0,0,0,0,Threonine + N,23.1427777777778,0.0643,0
"22894",X208,E8,D2R05,Alteromonadales,NA,0.0642,0.0639,0.000299999999999995,0.001,0,0.000299999999999995,0,0,Threonine + N,28.4791666666667,0.0643,0
"22895",X208,E8,D2R05,Alteromonadales,NA,0.064,0.0698,0,0.001,0,0,0,0,Threonine + N,46.9947222222222,0.0643,0
"22896",X208,E8,D2R05,Alteromonadales,NA,0.0633,0.0711,0,0.001,0,0,0,0,Threonine + N,50.8652777777778,0.0643,0
"22897",X208,E8,D2R05,Alteromonadales,NA,0.0643,0.3168,0,0.001,0,0,0,0,Threonine + N,118.005833333333,0.0643,0
"22898",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0653,0.0649,0.000399999999999998,0.00220000000000001,0,0.000399999999999998,0,0,Threonine + N,0,0.0782,0
"22899",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0627,0.0605,0.00220000000000001,0.00220000000000001,0,0.00220000000000001,0,0,Threonine + N,4.54472222222222,0.0782,0
"22900",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0652,0.063,0.00219999999999999,0.00220000000000001,0,0.00219999999999999,0,0,Threonine + N,23.1427777777778,0.0782,0
"22901",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0675,0.0653,0.00220000000000001,0.00220000000000001,0,0.00220000000000001,0,0,Threonine + N,28.4791666666667,0.0782,0
"22902",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.067,0.0751,0,0.00220000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.0782,0
"22903",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0686,0.0821,0,0.00220000000000001,0,0,0,0,Threonine + N,50.8652777777778,0.0782,0
"22904",X212,E10,D3M06,Pseudomonadales,Acinetobacter guillouiae,0.0782,0.3551,0,0.00220000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0782,0
"22905",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0628,0.0619,0.000899999999999998,0.00659999999999999,0,0.000899999999999998,0,0,Threonine + N,0,0.0735,0
"22906",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0661,0.0614,0.0047,0.00659999999999999,0,0.0047,0,0,Threonine + N,4.54472222222222,0.0735,0
"22907",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0675,0.0622,0.00530000000000001,0.00659999999999999,0,0.00530000000000001,0,0,Threonine + N,23.1427777777778,0.0735,0
"22908",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.072,0.0654,0.00659999999999999,0.00659999999999999,0,0.00659999999999999,0,0,Threonine + N,28.4791666666667,0.0735,0
"22909",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0672,0.0683,0,0.00659999999999999,0,0,0,0,Threonine + N,46.9947222222222,0.0735,0
"22910",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0689,0.0727,0,0.00659999999999999,0,0,0,0,Threonine + N,50.8652777777778,0.0735,0
"22911",X214,E11,D3M17,Flavobacteriales,Arenibacter palladensis,0.0735,0.1817,0,0.00659999999999999,0,0,0,0,Threonine + N,118.005833333333,0.0735,0
"22912",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0636,0.0621,0.0015,0.00899999999999999,0,0.0015,0,0,Threonine + N,0,0.0728,0
"22913",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0711,0.0621,0.00899999999999999,0.00899999999999999,0,0.00899999999999999,0,0,Threonine + N,4.54472222222222,0.0728,0
"22914",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0693,0.0678,0.0015,0.00899999999999999,0,0.0015,0,0,Threonine + N,23.1427777777778,0.0728,0
"22915",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0728,0.0702,0.00260000000000001,0.00899999999999999,0,0.00260000000000001,0,0,Threonine + N,28.4791666666667,0.0728,0
"22916",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0693,0.0782,0,0.00899999999999999,0,0,0,0,Threonine + N,46.9947222222222,0.0728,0
"22917",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0716,0.0782,0,0.00899999999999999,0,0,0,0,Threonine + N,50.8652777777778,0.0728,0
"22918",X242,F1,D3R04,Alteromonadales,Shewanella sp002873135,0.0721,0.1267,0,0.00899999999999999,0,0,0,0,Threonine + N,118.005833333333,0.0728,0
"22919",X246,F3,D3R19,Flavobacteriales,NA,0.0658,0.0631,0.00269999999999999,0.00310000000000001,0,0.00269999999999999,0,0,Threonine + N,0,0.0661,0
"22920",X246,F3,D3R19,Flavobacteriales,NA,0.0642,0.0639,0.000299999999999995,0.00310000000000001,0,0.000299999999999995,0,0,Threonine + N,4.54472222222222,0.0661,0
"22921",X246,F3,D3R19,Flavobacteriales,NA,0.065,0.0626,0.0024,0.00310000000000001,0,0.0024,0,0,Threonine + N,23.1427777777778,0.0661,0
"22922",X246,F3,D3R19,Flavobacteriales,NA,0.0661,0.0636,0.0025,0.00310000000000001,0,0.0025,0,0,Threonine + N,28.4791666666667,0.0661,0
"22923",X246,F3,D3R19,Flavobacteriales,NA,0.0643,0.068,0,0.00310000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.0661,0
"22924",X246,F3,D3R19,Flavobacteriales,NA,0.0655,0.0624,0.00310000000000001,0.00310000000000001,0,0.00310000000000001,0,0,Threonine + N,50.8652777777778,0.0661,0
"22925",X246,F3,D3R19,Flavobacteriales,NA,0.0648,0.0843,0,0.00310000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0661,0
"22926",X250,F5,E2M18,Vibrionales,NA,0.06,0.0652,0,0,0,0,0,0,Threonine + N,0,0.2375,1
"22927",X250,F5,E2M18,Vibrionales,NA,0.0626,0.0633,0,0,0,0,0,0,Threonine + N,4.54472222222222,0.2375,1
"22928",X250,F5,E2M18,Vibrionales,NA,0.0633,0.0667,0,0,0,0,0,0,Threonine + N,23.1427777777778,0.2375,1
"22929",X250,F5,E2M18,Vibrionales,NA,0.0663,0.0712,0,0,0,0,0,0,Threonine + N,28.4791666666667,0.2375,1
"22930",X250,F5,E2M18,Vibrionales,NA,0.0699,0.1206,0,0,0,0,0,0,Threonine + N,46.9947222222222,0.2375,1
"22931",X250,F5,E2M18,Vibrionales,NA,0.0719,0.1291,0,0,0,0,0,0,Threonine + N,50.8652777777778,0.2375,1
"22932",X250,F5,E2M18,Vibrionales,NA,0.2375,0.3449,0,0,0,0,0,0,Threonine + N,118.005833333333,0.2375,1
"22933",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.062,0.063,0,0.00460000000000001,0,0,0,0,Threonine + N,0,0.0721,0
"22934",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.064,0.0646,0,0.00460000000000001,0,0,0,0,Threonine + N,4.54472222222222,0.0721,0
"22935",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.0659,0.0646,0.0013,0.00460000000000001,0,0.0013,0,0,Threonine + N,23.1427777777778,0.0721,0
"22936",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.0708,0.0662,0.00460000000000001,0.00460000000000001,0,0.00460000000000001,0,0,Threonine + N,28.4791666666667,0.0721,0
"22937",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.0706,0.0774,0,0.00460000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.0721,0
"22938",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.0691,0.0811,0,0.00460000000000001,0,0,0,0,Threonine + N,50.8652777777778,0.0721,0
"22939",X252,F6,E2R12,Alteromonadales,Paraglaciecola chathamensis,0.0721,0.1844,0,0.00460000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0721,0
"22940",X256,F8,E3M02,Rhodobacterales,NA,0.0787,0.0716,0.00710000000000001,0.00710000000000001,0,0.00710000000000001,0,0,Threonine + N,0,0.0787,0
"22941",X256,F8,E3M02,Rhodobacterales,NA,0.0652,0.0783,0,0.00710000000000001,0,0,0,0,Threonine + N,4.54472222222222,0.0787,0
"22942",X256,F8,E3M02,Rhodobacterales,NA,0.0657,0.1069,0,0.00710000000000001,0,0,0,0,Threonine + N,23.1427777777778,0.0787,0
"22943",X256,F8,E3M02,Rhodobacterales,NA,0.0665,0.1195,0,0.00710000000000001,0,0,0,0,Threonine + N,28.4791666666667,0.0787,0
"22944",X256,F8,E3M02,Rhodobacterales,NA,0.0655,0.1672,0,0.00710000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.0787,0
"22945",X256,F8,E3M02,Rhodobacterales,NA,0.0663,0.1764,0,0.00710000000000001,0,0,0,0,Threonine + N,50.8652777777778,0.0787,0
"22946",X256,F8,E3M02,Rhodobacterales,NA,0.0748,0.2748,0,0.00710000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0787,0
"22947",X260,F10,E3M18,Flavobacteriales,NA,0.0665,0.0673,0,0.00320000000000001,0,0,0,0,Threonine + N,0,0.0807,0
"22948",X260,F10,E3M18,Flavobacteriales,NA,0.0656,0.0624,0.00320000000000001,0.00320000000000001,0,0.00320000000000001,0,0,Threonine + N,4.54472222222222,0.0807,0
"22949",X260,F10,E3M18,Flavobacteriales,NA,0.0666,0.0651,0.0015,0.00320000000000001,0,0.0015,0,0,Threonine + N,23.1427777777778,0.0807,0
"22950",X260,F10,E3M18,Flavobacteriales,NA,0.0679,0.066,0.0019,0.00320000000000001,0,0.0019,0,0,Threonine + N,28.4791666666667,0.0807,0
"22951",X260,F10,E3M18,Flavobacteriales,NA,0.0688,0.0675,0.0013,0.00320000000000001,0,0.0013,0,0,Threonine + N,46.9947222222222,0.0807,0
"22952",X260,F10,E3M18,Flavobacteriales,NA,0.071,0.0686,0.0024,0.00320000000000001,0,0.0024,0,0,Threonine + N,50.8652777777778,0.0807,0
"22953",X260,F10,E3M18,Flavobacteriales,NA,0.0807,0.1392,0,0.00320000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0807,0
"22954",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0606,0.0617,0,0.00750000000000001,0,0,0,0,Threonine + N,0,0.0774,0
"22955",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.068,0.0605,0.00750000000000001,0.00750000000000001,0,0.00750000000000001,0,0,Threonine + N,4.54472222222222,0.0774,0
"22956",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0688,0.0657,0.00310000000000001,0.00750000000000001,0,0.00310000000000001,0,0,Threonine + N,23.1427777777778,0.0774,0
"22957",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0704,0.0695,0.000899999999999998,0.00750000000000001,0,0.000899999999999998,0,0,Threonine + N,28.4791666666667,0.0774,0
"22958",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0691,0.0763,0,0.00750000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.0774,0
"22959",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0701,0.0725,0,0.00750000000000001,0,0,0,0,Threonine + N,50.8652777777778,0.0774,0
"22960",X292,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0774,0.2072,0,0.00750000000000001,0,0,0,0,Threonine + N,118.005833333333,0.0774,0
"22961",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0603,0.0623,0,0.004,0,0,0,0,Threonine + N,0,0.0687,0
"22962",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0651,0.0611,0.004,0.004,0,0.004,0,0,Threonine + N,4.54472222222222,0.0687,0
"22963",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0652,0.0645,0.000699999999999992,0.004,0,0.000699999999999992,0,0,Threonine + N,23.1427777777778,0.0687,0
"22964",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0683,0.0649,0.0034,0.004,0,0.0034,0,0,Threonine + N,28.4791666666667,0.0687,0
"22965",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0659,0.0721,0,0.004,0,0,0,0,Threonine + N,46.9947222222222,0.0687,0
"22966",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0666,0.073,0,0.004,0,0,0,0,Threonine + N,50.8652777777778,0.0687,0
"22967",X294,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0687,0.0838,0,0.004,0,0,0,0,Threonine + N,118.005833333333,0.0687,0
"22968",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0584,0.061,0,0.00219999999999999,0,0,0,0,Threonine + N,0,0.0802,0
"22969",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0657,0.0635,0.00219999999999999,0.00219999999999999,0,0.00219999999999999,0,0,Threonine + N,4.54472222222222,0.0802,0
"22970",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0679,0.0679,0,0.00219999999999999,0,0,0,0,Threonine + N,23.1427777777778,0.0802,0
"22971",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0688,0.0689,0,0.00219999999999999,0,0,0,0,Threonine + N,28.4791666666667,0.0802,0
"22972",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0693,0.0843,0,0.00219999999999999,0,0,0,0,Threonine + N,46.9947222222222,0.0802,0
"22973",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.071,0.0849,0,0.00219999999999999,0,0,0,0,Threonine + N,50.8652777777778,0.0802,0
"22974",X296,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0802,0.2068,0,0.00219999999999999,0,0,0,0,Threonine + N,118.005833333333,0.0802,0
"22975",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0613,0.0608,5e-04,5e-04,0,5e-04,0,0,Threonine + N,0,0.0645,0
"22976",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0622,0.0626,0,5e-04,0,0,0,0,Threonine + N,4.54472222222222,0.0645,0
"22977",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0629,0.0673,0,5e-04,0,0,0,0,Threonine + N,23.1427777777778,0.0645,0
"22978",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0645,0.0728,0,5e-04,0,0,0,0,Threonine + N,28.4791666666667,0.0645,0
"22979",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0612,0.1073,0,5e-04,0,0,0,0,Threonine + N,46.9947222222222,0.0645,0
"22980",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0627,0.1284,0,5e-04,0,0,0,0,Threonine + N,50.8652777777778,0.0645,0
"22981",X298,G5,F2R02,Vibrionales,Vibrio splendidus,0.0639,0.3294,0,5e-04,0,0,0,0,Threonine + N,118.005833333333,0.0645,0
"22982",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0707,0.0626,0.0081,0.0081,0,0.0081,0,0,Threonine + N,0,0.0707,0
"22983",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0617,0.0612,5e-04,0.0081,0,5e-04,0,0,Threonine + N,4.54472222222222,0.0707,0
"22984",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0635,0.0662,0,0.0081,0,0,0,0,Threonine + N,23.1427777777778,0.0707,0
"22985",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0654,0.0818,0,0.0081,0,0,0,0,Threonine + N,28.4791666666667,0.0707,0
"22986",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0613,0.2396,0,0.0081,0,0,0,0,Threonine + N,46.9947222222222,0.0707,0
"22987",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.0627,0.2784,0,0.0081,0,0,0,0,Threonine + N,50.8652777777778,0.0707,0
"22988",X300,G6,F2R05,Vibrionales,Vibrio splendidus,0.068,0.404,0,0.0081,0,0,0,0,Threonine + N,118.005833333333,0.0707,0
"22989",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.064,0.0692,0,0.00140000000000001,0,0,0,0,Threonine + N,0,0.1993,1
"22990",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0637,0.0623,0.00140000000000001,0.00140000000000001,0,0.00140000000000001,0,0,Threonine + N,4.54472222222222,0.1993,1
"22991",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0627,0.0626,0.000100000000000003,0.00140000000000001,0,0.000100000000000003,0,0,Threonine + N,23.1427777777778,0.1993,1
"22992",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0649,0.0648,0.000100000000000003,0.00140000000000001,0,0.000100000000000003,0,0,Threonine + N,28.4791666666667,0.1993,1
"22993",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0633,0.0662,0,0.00140000000000001,0,0,0,0,Threonine + N,46.9947222222222,0.1993,1
"22994",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0675,0.0669,0.000600000000000003,0.00140000000000001,0,0.000600000000000003,0,0,Threonine + N,50.8652777777778,0.1993,1
"22995",X302,G7,F2R13,Rhodobacterales,Shimia thalassica,0.1993,0.2252,0,0.00140000000000001,0,0,0,0,Threonine + N,118.005833333333,0.1993,1
"22996",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0649,0.0647,0.000200000000000006,0.000200000000000006,0,0.000200000000000006,0,0,Threonine + N,0,0.0696,0
"22997",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0626,0.0641,0,0.000200000000000006,0,0,0,0,Threonine + N,4.54472222222222,0.0696,0
"22998",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0626,0.0655,0,0.000200000000000006,0,0,0,0,Threonine + N,23.1427777777778,0.0696,0
"22999",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0658,0.0674,0,0.000200000000000006,0,0,0,0,Threonine + N,28.4791666666667,0.0696,0
"23000",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0656,0.108,0,0.000200000000000006,0,0,0,0,Threonine + N,46.9947222222222,0.0696,0
"23001",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0661,0.1282,0,0.000200000000000006,0,0,0,0,Threonine + N,50.8652777777778,0.0696,0
"23002",X304,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0696,0.2504,0,0.000200000000000006,0,0,0,0,Threonine + N,118.005833333333,0.0696,0
"23003",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0637,0.0657,0,0.00369999999999999,0,0,0,0,Threonine + N,0,0.0838,0
"23004",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0681,0.0644,0.00369999999999999,0.00369999999999999,0,0.00369999999999999,0,0,Threonine + N,4.54472222222222,0.0838,0
"23005",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0722,0.0792,0,0.00369999999999999,0,0,0,0,Threonine + N,23.1427777777778,0.0838,0
"23006",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0773,0.0877,0,0.00369999999999999,0,0,0,0,Threonine + N,28.4791666666667,0.0838,0
"23007",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.083,0.1524,0,0.00369999999999999,0,0,0,0,Threonine + N,46.9947222222222,0.0838,0
"23008",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.083,0.1737,0,0.00369999999999999,0,0,0,0,Threonine + N,50.8652777777778,0.0838,0
"23009",X306,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0838,0.6522,0,0.00369999999999999,0,0,0,0,Threonine + N,118.005833333333,0.0838,0
"23010",X308,G10,F3M07,Alteromonadales,NA,0.0595,0.0591,0.000399999999999998,0.00319999999999999,0,0.000399999999999998,0,0,Threonine + N,0,0.0699,0
"23011",X308,G10,F3M07,Alteromonadales,NA,0.0647,0.0615,0.00319999999999999,0.00319999999999999,0,0.00319999999999999,0,0,Threonine + N,4.54472222222222,0.0699,0
"23012",X308,G10,F3M07,Alteromonadales,NA,0.065,0.0625,0.0025,0.00319999999999999,0,0.0025,0,0,Threonine + N,23.1427777777778,0.0699,0
"23013",X308,G10,F3M07,Alteromonadales,NA,0.0673,0.0642,0.00310000000000001,0.00319999999999999,0,0.00310000000000001,0,0,Threonine + N,28.4791666666667,0.0699,0
"23014",X308,G10,F3M07,Alteromonadales,NA,0.0641,0.0675,0,0.00319999999999999,0,0,0,0,Threonine + N,46.9947222222222,0.0699,0
"23015",X308,G10,F3M07,Alteromonadales,NA,0.0671,0.0677,0,0.00319999999999999,0,0,0,0,Threonine + N,50.8652777777778,0.0699,0
"23016",X308,G10,F3M07,Alteromonadales,NA,0.0699,0.2185,0,0.00319999999999999,0,0,0,0,Threonine + N,118.005833333333,0.0699,0
"23017",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0638,0.0691,0,0.0128,0,0,0,0,Threonine + N,0,0.1077,1
"23018",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0745,0.0617,0.0128,0.0128,0,0.0128,0,0,Threonine + N,4.54472222222222,0.1077,1
"23019",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0829,0.08,0.0029,0.0128,0,0.0029,0,0,Threonine + N,23.1427777777778,0.1077,1
"23020",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0868,0.0861,0.000700000000000006,0.0128,0,0.000700000000000006,0,0,Threonine + N,28.4791666666667,0.1077,1
"23021",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0942,0.1373,0,0.0128,0,0,0,0,Threonine + N,46.9947222222222,0.1077,1
"23022",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.1008,0.1756,0,0.0128,0,0,0,0,Threonine + N,50.8652777777778,0.1077,1
"23023",X310,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.1077,0.3364,0,0.0128,0,0,0,0,Threonine + N,118.005833333333,0.1077,1
"23024",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0697,0.0618,0.0079,0.0122,0,0.0079,0,0,Threonine + N,0,0.0771,0
"23025",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0747,0.0625,0.0122,0.0122,0,0.0122,0,0,Threonine + N,4.54472222222222,0.0771,0
"23026",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0754,0.0667,0.0087,0.0122,0,0.0087,0,0,Threonine + N,23.1427777777778,0.0771,0
"23027",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0771,0.0793,0,0.0122,0,0,0,0,Threonine + N,28.4791666666667,0.0771,0
"23028",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0744,0.0974,0,0.0122,0,0,0,0,Threonine + N,46.9947222222222,0.0771,0
"23029",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0742,0.1075,0,0.0122,0,0,0,0,Threonine + N,50.8652777777778,0.0771,0
"23030",X312,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0744,0.1235,0,0.0122,0,0,0,0,Threonine + N,118.005833333333,0.0771,0
"23031",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0645,0.0631,0.0014,0.0019,0,0.0014,0,0,Threonine + N,0,0.0723,0
"23032",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0664,0.0645,0.0019,0.0019,0,0.0019,0,0,Threonine + N,4.54472222222222,0.0723,0
"23033",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0668,0.0684,0,0.0019,0,0,0,0,Threonine + N,23.1427777777778,0.0723,0
"23034",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0681,0.0709,0,0.0019,0,0,0,0,Threonine + N,28.4791666666667,0.0723,0
"23035",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0665,0.0834,0,0.0019,0,0,0,0,Threonine + N,46.9947222222222,0.0723,0
"23036",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0682,0.0872,0,0.0019,0,0,0,0,Threonine + N,50.8652777777778,0.0723,0
"23037",X340,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0723,0.2568,0,0.0019,0,0,0,0,Threonine + N,118.005833333333,0.0723,0
"23038",X342,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0702,0.0682,0.002,0.0043,0,0.002,0,0,Threonine + N,0,0.0792,0
"23039",X342,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0691,0.0648,0.0043,0.0043,0,0.0043,0,0,Threonine + N,4.54472222222222,0.0792,0
"23040",X342,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0698,0.0672,0.00260000000000001,0.0043,0,0.00260000000000001,0,0,Threonine + N,23.1427777777778,0.0792,0
"23041",X342,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0718,0.0687,0.00310000000000001,0.0043,0,0.00310000000000001,0,0,Threonine + N,28.4791666666667,0.0792,0
"23042",X342,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0687,0.076,0,0.0043,0,0,0,0,Threonine + N,46.9947222222222,0.0792,0
