"timepoints","Strain_Type","Value","Plate","Position","Name","Description","Species","y","Treatment","Highest_Value"
50.7722222222222,"X349",0.5152,"plate 1","H7","I1M15","Pseudomonadales","Neptunomonas phycophila",0.4636,"Proline + N",0.5152
50.7722222222222,"X351",0.4489,"plate 1","H8","I1R14","Alteromonadales","Pseudoalteromonas carrageenovora",0.4368,"Proline + N",0.4489
50.7722222222222,"X353",0.1833,"plate 1","H9","I2M14","Pseudomonadales",NA,0.1781,"Proline + N",0.1833
50.7722222222222,"X355",0.5739,"plate 1","H10","I2M16","Pseudomonadales","Neptunomonas phycophila",0.759,"Proline + N",0.759
50.7722222222222,"X359",0.0763,"plate 1","H12","I2M19","Flavobacteriales",NA,0.073,"Proline + N",0.0763
117.911666666667,"X1",0.0877,"plate 1","A1","1A01","Vibrionales","Vibrio lentus/splendidus",0.0738,"Proline + N",0.0877
117.911666666667,"X3",0.6842,"plate 1","A2","3B05","Pseudomonadales","Neptunomonas phycophila",0.6568,"Proline + N",0.6842
117.911666666667,"X5",0.0743,"plate 1","A3","3C02","Vibrionales","Vibrio splendidus",0.0774,"Proline + N",0.0774
117.911666666667,"X7",0.1334,"plate 1","A4","3D04","Alteromonadales","Alteromonas stellipolaris",0.0879,"Proline + N",0.1334
117.911666666667,"X9",0.3012,"plate 1","A5","4B03","Alteromonadales","Alteromonas sp000597705",0.2277,"Proline + N",0.3012
117.911666666667,"X11",0.0775,"plate 1","A6","4B04","Vibrionales","Vibrio splendidus",0.0745,"Proline + N",0.0775
117.911666666667,"X13",0.5035,"plate 1","A7","4D01","Alteromonadales","Pseudoalteromonas marina",0.5029,"Proline + N",0.5035
117.911666666667,"X15",0.0877,"plate 1","A8","4G03","Flavobacteriales","Tenacibaculum discolor",0.0792,"Proline + N",0.0877
117.911666666667,"X17",0.4199,"plate 1","A9","4G09","Alteromonadales","Pseudoalteromonas marina",0.4294,"Proline + N",0.4294
117.911666666667,"X19",0.1163,"plate 1","A10","5F06","Flavobacteriales","Maribacter dokdonensis",0.1094,"Proline + N",0.1163
117.911666666667,"X21",0.6449,"plate 1","A11","5G01","Pseudomonadales","Neptunomonas phycophila",0.6542,"Proline + N",0.6542
117.911666666667,"X23",0.5832,"plate 1","A12","6B07","Flavobacteriales","Maribacter dokdonensis",0.5264,"Proline + N",0.5832
117.911666666667,"X49",0.096,"plate 1","B1","6C01","Alteromonadales","Alteromonas stellipolaris",0.0957,"Proline + N",0.096
117.911666666667,"X51",0.986,"plate 1","B2","6D03","Vibrionales","Vibrio penaeicida",0.7217,"Proline + N",0.986
117.911666666667,"X53",0.579,"plate 1","B3","6E01","Vibrionales","Vibrio penaeicida",0.5778,"Proline + N",0.579
117.911666666667,"X55",0.0744,"plate 1","B4","6E02","Vibrionales","Vibrio splendidus",0.062,"Proline + N",0.0744
117.911666666667,"X57",0.0676,"plate 1","B5","6E03","Vibrionales","Vibrio splendidus",0.0632,"Proline + N",0.0676
117.911666666667,"X59",0.0988,"plate 1","B6","B3R02_2","Alteromonadales",NA,0.1018,"Proline + N",0.1018
117.911666666667,"X61",0.0847,"plate 1","B7","A1M10","Flavobacteriales","Cellulophaga lytica",0.0826,"Proline + N",0.0847
117.911666666667,"X63",0.2299,"plate 1","B8","A1R05","Alteromonadales","Paraglaciecola chathamensis",0.2361,"Proline + N",0.2361
117.911666666667,"X65",0.3246,"plate 1","B9","A1R06","Alteromonadales","Pseudoalteromonas carrageenovora",0.302,"Proline + N",0.3246
117.911666666667,"X67",0.2911,"plate 1","B10","A1R11","Alteromonadales","Pseudoalteromonas carrageenovora",0.3042,"Proline + N",0.3042
117.911666666667,"X69",0.0855,"plate 1","B11","A2M07","Flavobacteriales",NA,0.0746,"Proline + N",0.0855
117.911666666667,"X71",0.5064,"plate 1","B12","A2R01","Pseudomonadales","Cobetia amphilecti",0.5315,"Proline + N",0.5315
117.911666666667,"X97",0.5146,"plate 1","C1","A2R16","Pseudomonadales","Neptunomonas phycophila",0.5156,"Proline + N",0.5156
117.911666666667,"X99",0.6099,"plate 1","C2","A2R20","Pseudomonadales",NA,0.6342,"Proline + N",0.6342
117.911666666667,"X101",0.0808,"plate 1","C3","A3M03","Flavobacteriales","Zobellia galactanivorans",0.076,"Proline + N",0.0808
117.911666666667,"X103",0.385,"plate 1","C4","A3R06","Rhodobacterales","Epibacterium mobile",0.3913,"Proline + N",0.3913
117.911666666667,"X105",0.0701,"plate 1","C5","B1M15","Flavobacteriales","Cobetia amphilecti",0.0702,"Proline + N",0.0702
117.911666666667,"X107",0.5636,"plate 1","C6","B1R08","Pseudomonadales",NA,0.5537,"Proline + N",0.5636
117.911666666667,"X109",0.0713,"plate 1","C7","B1R10","Alteromonadales","Cobetia marina",0.0697,"Proline + N",0.0713
117.911666666667,"X111",0.0717,"plate 1","C8","B1R15","Alteromonadales","Shewanella sp002873615",0.0703,"Proline + N",0.0717
117.911666666667,"X113",0.5671,"plate 1","C9","B2M13","Pseudomonadales","Shewanella sp002873615",0.633,"Proline + N",0.633
117.911666666667,"X115",0.2372,"plate 1","C10","A3R12","Alteromonadales","Paraglaciecola chathamensis",0.2585,"Proline + N",0.2585
117.911666666667,"X117",0.2081,"plate 1","C11","B2R09","Rhodobacterales","Roseovarius nubinhibens",0.2129,"Proline + N",0.2129
117.911666666667,"X119",0.2924,"plate 1","C12","B3M03","Rhodobacterales",NA,0.2733,"Proline + N",0.2924
117.911666666667,"X145",0.0787,"plate 1","D1","B3M08","Rhodobacterales",NA,0.0811,"Proline + N",0.0811
117.911666666667,"X147",0.0636,"plate 1","D2","G2R10","Vibrionales","Vibrio splendidus",0.075,"Proline + N",0.075
117.911666666667,"X149",0.1168,"plate 1","D3","B3R02","Alteromonadales",NA,0.1509,"Proline + N",0.1509
117.911666666667,"X151",0.1353,"plate 1","D4","C2M01","Vibrionales",NA,0.1398,"Proline + N",0.1398
117.911666666667,"X153",0.0682,"plate 1","D5","C2M04","Alteromonadales","Agarivorans sp005405585",0.07,"Proline + N",0.07
117.911666666667,"X155",0.5565,"plate 1","D6","C2R09","Rhodobacterales",NA,0.6674,"Proline + N",0.6674
117.911666666667,"X157",0.0668,"plate 1","D7","C2R11","Alteromonadales","Shewanella sp002873135",0.0755,"Proline + N",0.0668
117.911666666667,"X159",0.5462,"plate 1","D8","C2R13","Pseudomonadales","Cobetia amphilecti",0.5296,"Proline + N",0.5462
117.911666666667,"X161",0.3481,"plate 1","D9","C2R21","Alteromonadales","Pseudoalteromonas carrageenovora",0.3567,"Proline + N",0.3567
117.911666666667,"X163",0.2842,"plate 1","D10","C3M06","Rhodobacterales",NA,0.2925,"Proline + N",0.2925
117.911666666667,"X165",0.5765,"plate 1","D11","C3M08","Alteromonadales","Pseudoalteromonas carrageenovora",0.6152,"Proline + N",0.6152
117.911666666667,"X167",0.3554,"plate 1","D12","C3M10","Alteromonadales","Pseudoalteromonas carrageenovora",0.3835,"Proline + N",0.3835
117.911666666667,"X193",0.0927,"plate 1","E1","C3M11","Flavobacteriales",NA,0.0892,"Proline + N",0.0927
117.911666666667,"X197",0.4356,"plate 1","E3","B3M02","Alteromonadales","Psychromonas sp003318165",0.4416,"Proline + N",0.4416
117.911666666667,"X201",0.0703,"plate 1","E5","C3R12","Vibrionales","Vibrio sp000272145",0.0766,"Proline + N",0.0766
117.911666666667,"X203",0.0633,"plate 1","E6","C3R14","Alteromonadales","Shewanella sp002873135",0.0656,"Proline + N",0.0656
117.911666666667,"X205",0.0731,"plate 1","E7","D2M19","Pseudomonadales",NA,0.0716,"Proline + N",0.0716
117.911666666667,"X207",0.0899,"plate 1","E8","D2R05","Alteromonadales",NA,0.0895,"Proline + N",0.0899
117.911666666667,"X209",0.6681,"plate 1","E9","C2R07_2","Rhodobacterales",NA,0.6866,"Proline + N",0.6866
117.911666666667,"X211",0.22,"plate 1","E10","D3M06","Pseudomonadales","Acinetobacter guillouiae",0.2724,"Proline + N",0.2724
117.911666666667,"X213",0.069,"plate 1","E11","D3M17","Flavobacteriales","Arenibacter palladensis",0.0714,"Proline + N",0.0714
117.911666666667,"X215",0.0756,"plate 1","E12","AS88","Alteromonadales",NA,0.0757,"Proline + N",0.0757
117.911666666667,"X241",0.0745,"plate 1","F1","D3R04","Alteromonadales","Shewanella sp002873135",0.0705,"Proline + N",0.0745
117.911666666667,"X243",0.0781,"plate 1","F2","AS94","Flavobacteriales",NA,0.0887,"Proline + N",0.0887
117.911666666667,"X245",0.0651,"plate 1","F3","D3R19","Flavobacteriales",NA,0.0692,"Proline + N",0.0692
117.911666666667,"X249",0.2868,"plate 1","F5","E2M18","Vibrionales",NA,0.2746,"Proline + N",0.2868
117.911666666667,"X251",0.2593,"plate 1","F6","E2R12","Alteromonadales","Paraglaciecola chathamensis",0.2613,"Proline + N",0.2613
117.911666666667,"X253",0.0624,"plate 1","F7","12B01","Vibrionales","Vibrio splendidus",0.0646,"Proline + N",0.0646
117.911666666667,"X255",0.1484,"plate 1","F8","E3M02","Rhodobacterales",NA,0.1397,"Proline + N",0.1484
117.911666666667,"X257",0.6302,"plate 1","F9","YB2","Vibrionales","Vibrio coralliilyticus",0.6544,"Proline + N",0.6544
117.911666666667,"X259",0.0665,"plate 1","F10","E3M18","Flavobacteriales",NA,0.069,"Proline + N",0.069
117.911666666667,"X263",0.0851,"plate 1","F12","AS40","Flavobacteriales","Algibacter lectus",0.0847,"Proline + N",0.0851
117.911666666667,"X289",0.0859,"plate 1","G1","B2R14_2","Flavobacteriales",NA,0.0803,"Proline + N",0.0859
117.911666666667,"X291",0.0687,"plate 1","G2","F1R01","Alteromonadales","Shewanella sp002873615",0.069,"Proline + N",0.069
117.911666666667,"X293",0.2943,"plate 1","G3","F1R06","Alteromonadales","Pseudoalteromonas carrageenovora",0.3047,"Proline + N",0.3047
117.911666666667,"X295",0.11,"plate 1","G4","F2M12","Alteromonadales","Alteromonas stellipolaris",0.1084,"Proline + N",0.11
117.911666666667,"X297",0.0657,"plate 1","G5","F2R02","Vibrionales","Vibrio splendidus",0.0643,"Proline + N",0.0657
117.911666666667,"X299",0.0911,"plate 1","G6","F2R05","Vibrionales","Vibrio splendidus",0.0629,"Proline + N",0.0911
117.911666666667,"X301",0.1793,"plate 1","G7","F2R13","Rhodobacterales","Shimia thalassica",0.1493,"Proline + N",0.1793
117.911666666667,"X303",0.0787,"plate 1","G8","F3M04","Flavobacteriales","Zobellia uliginosa",0.0856,"Proline + N",0.0856
117.911666666667,"X305",0.0885,"plate 1","G9","F3M06","Alteromonadales","Alteromonas stellipolaris",0.0991,"Proline + N",0.0991
117.911666666667,"X307",0.2307,"plate 1","G10","F3M07","Alteromonadales",NA,0.2539,"Proline + N",0.2539
117.911666666667,"X309",0.1072,"plate 1","G11","F3M13","Alteromonadales","Alteromonas stellipolaris",0.1099,"Proline + N",0.1099
117.911666666667,"X311",0.0653,"plate 1","G12","G1M15","Vibrionales","Photobacterium sanguinicancri",0.0697,"Proline + N",0.0697
117.911666666667,"X337",0.0748,"plate 1","H1","1A01_rep","Vibrionales","Vibrio lentus/splendidus",0.0697,"Proline + N",0.0748
117.911666666667,"X339",0.1002,"plate 1","H2","G2R05","Flavobacteriales","Cellulophaga sp002813425",0.0859,"Proline + N",0.1002
117.911666666667,"X341",0.106,"plate 1","H3","G2R07","Flavobacteriales","Cellulophaga sp002813425",0.0952,"Proline + N",0.106
117.911666666667,"X343",0.4022,"plate 1","H4","G2R13","Rhodobacterales","Shimia thalassica",0.544,"Proline + N",0.544
117.911666666667,"X345",0.0738,"plate 1","H5","G3M07","Alteromonadales",NA,0.0761,"Proline + N",0.0761
117.911666666667,"X347",0.1519,"plate 1","H6","G3M13","Alteromonadales","Alteromonas_B sp002729795",0.152,"Proline + N",0.152
117.911666666667,"X349",0.4367,"plate 1","H7","I1M15","Pseudomonadales","Neptunomonas phycophila",0.3598,"Proline + N",0.4367
117.911666666667,"X351",0.2473,"plate 1","H8","I1R14","Alteromonadales","Pseudoalteromonas carrageenovora",0.2778,"Proline + N",0.2778
117.911666666667,"X353",0.5222,"plate 1","H9","I2M14","Pseudomonadales",NA,0.6225,"Proline + N",0.6225
117.911666666667,"X355",0.7223,"plate 1","H10","I2M16","Pseudomonadales","Neptunomonas phycophila",0.6857,"Proline + N",0.7223
117.911666666667,"X359",0.0909,"plate 1","H12","I2M19","Flavobacteriales",NA,0.0979,"Proline + N",0.0979
0,"X2",0.0633,"plate 1","A1","1A01","Vibrionales","Vibrio lentus/splendidus",0.0605,"Aspartate + N",0.0633
0,"X4",0.0706,"plate 1","A2","3B05","Pseudomonadales","Neptunomonas phycophila",0.0656,"Aspartate + N",0.0706
0,"X6",0.0625,"plate 1","A3","3C02","Vibrionales","Vibrio splendidus",0.0611,"Aspartate + N",0.0625
0,"X8",0.0644,"plate 1","A4","3D04","Alteromonadales","Alteromonas stellipolaris",0.0624,"Aspartate + N",0.0644
0,"X10",0.0636,"plate 1","A5","4B03","Alteromonadales","Alteromonas sp000597705",0.0579,"Aspartate + N",0.0636
0,"X12",0.0656,"plate 1","A6","4B04","Vibrionales","Vibrio splendidus",0.0612,"Aspartate + N",0.0656
0,"X14",0.0596,"plate 1","A7","4D01","Alteromonadales","Pseudoalteromonas marina",0.0605,"Aspartate + N",0.0605
0,"X16",0.0619,"plate 1","A8","4G03","Flavobacteriales","Tenacibaculum discolor",0.0582,"Aspartate + N",0.0619
0,"X18",0.0621,"plate 1","A9","4G09","Alteromonadales","Pseudoalteromonas marina",0.0594,"Aspartate + N",0.0621
0,"X20",0.0765,"plate 1","A10","5F06","Flavobacteriales","Maribacter dokdonensis",0.0692,"Aspartate + N",0.0765
0,"X22",0.0687,"plate 1","A11","5G01","Pseudomonadales","Neptunomonas phycophila",0.067,"Aspartate + N",0.0687
0,"X24",0.0668,"plate 1","A12","6B07","Flavobacteriales","Maribacter dokdonensis",0.0698,"Aspartate + N",0.0698
0,"X50",0.0631,"plate 1","B1","6C01","Alteromonadales","Alteromonas stellipolaris",0.0657,"Aspartate + N",0.0657
0,"X52",0.0613,"plate 1","B2","6D03","Vibrionales","Vibrio penaeicida",0.0597,"Aspartate + N",0.0613
0,"X54",0.0644,"plate 1","B3","6E01","Vibrionales","Vibrio penaeicida",0.0578,"Aspartate + N",0.0644
0,"X56",0.0603,"plate 1","B4","6E02","Vibrionales","Vibrio splendidus",0.0578,"Aspartate + N",0.0603
0,"X58",0.0658,"plate 1","B5","6E03","Vibrionales","Vibrio splendidus",0.0617,"Aspartate + N",0.0658
0,"X60",0.0603,"plate 1","B6","B3R02_2","Alteromonadales",NA,0.0616,"Aspartate + N",0.0616
0,"X62",0.0625,"plate 1","B7","A1M10","Flavobacteriales","Cellulophaga lytica",0.0587,"Aspartate + N",0.0625
0,"X64",0.0656,"plate 1","B8","A1R05","Alteromonadales","Paraglaciecola chathamensis",0.0641,"Aspartate + N",0.0656
0,"X66",0.0621,"plate 1","B9","A1R06","Alteromonadales","Pseudoalteromonas carrageenovora",0.0617,"Aspartate + N",0.0621
0,"X68",0.0607,"plate 1","B10","A1R11","Alteromonadales","Pseudoalteromonas carrageenovora",0.0596,"Aspartate + N",0.0607
0,"X70",0.0619,"plate 1","B11","A2M07","Flavobacteriales",NA,0.0632,"Aspartate + N",0.0632
0,"X72",0.084,"plate 1","B12","A2R01","Pseudomonadales","Cobetia amphilecti",0.0786,"Aspartate + N",0.084
0,"X98",0.0643,"plate 1","C1","A2R16","Pseudomonadales","Neptunomonas phycophila",0.0634,"Aspartate + N",0.0643
0,"X100",0.0621,"plate 1","C2","A2R20","Pseudomonadales",NA,0.0617,"Aspartate + N",0.0621
0,"X102",0.063,"plate 1","C3","A3M03","Flavobacteriales","Zobellia galactanivorans",0.0613,"Aspartate + N",0.063
0,"X104",0.0676,"plate 1","C4","A3R06","Rhodobacterales","Epibacterium mobile",0.0648,"Aspartate + N",0.0676
0,"X106",0.0692,"plate 1","C5","B1M15","Flavobacteriales","Cobetia amphilecti",0.0649,"Aspartate + N",0.0692
0,"X108",0.0674,"plate 1","C6","B1R08","Pseudomonadales",NA,0.0658,"Aspartate + N",0.0674
0,"X110",0.0596,"plate 1","C7","B1R10","Alteromonadales","Cobetia marina",0.0574,"Aspartate + N",0.0596
0,"X112",0.0619,"plate 1","C8","B1R15","Alteromonadales","Shewanella sp002873615",0.0609,"Aspartate + N",0.0619
0,"X114",0.0651,"plate 1","C9","B2M13","Pseudomonadales","Shewanella sp002873615",0.0677,"Aspartate + N",0.0677
0,"X116",0.061,"plate 1","C10","A3R12","Alteromonadales","Paraglaciecola chathamensis",0.065,"Aspartate + N",0.065
0,"X118",0.0635,"plate 1","C11","B2R09","Rhodobacterales","Roseovarius nubinhibens",0.0649,"Aspartate + N",0.0649
0,"X120",0.0731,"plate 1","C12","B3M03","Rhodobacterales",NA,0.0699,"Aspartate + N",0.0731
0,"X146",0.0627,"plate 1","D1","B3M08","Rhodobacterales",NA,0.0645,"Aspartate + N",0.0645
0,"X148",0.0666,"plate 1","D2","G2R10","Vibrionales","Vibrio splendidus",0.0584,"Aspartate + N",0.0666
0,"X150",0.0627,"plate 1","D3","B3R02","Alteromonadales",NA,0.0599,"Aspartate + N",0.0627
0,"X152",0.0584,"plate 1","D4","C2M01","Vibrionales",NA,0.0592,"Aspartate + N",0.0592
0,"X154",0.0673,"plate 1","D5","C2M04","Alteromonadales","Agarivorans sp005405585",0.0615,"Aspartate + N",0.0673
0,"X156",0.0786,"plate 1","D6","C2R09","Rhodobacterales",NA,0.2531,"Aspartate + N",0.0786
0,"X158",0.0606,"plate 1","D7","C2R11","Alteromonadales","Shewanella sp002873135",0.0721,"Aspartate + N",0.0721
0,"X160",0.0642,"plate 1","D8","C2R13","Pseudomonadales","Cobetia amphilecti",0.0676,"Aspartate + N",0.0676
0,"X162",0.0565,"plate 1","D9","C2R21","Alteromonadales","Pseudoalteromonas carrageenovora",0.0603,"Aspartate + N",0.0603
0,"X164",0.0624,"plate 1","D10","C3M06","Rhodobacterales",NA,0.0633,"Aspartate + N",0.0633
0,"X166",0.0595,"plate 1","D11","C3M08","Alteromonadales","Pseudoalteromonas carrageenovora",0.0578,"Aspartate + N",0.0595
0,"X168",0.0649,"plate 1","D12","C3M10","Alteromonadales","Pseudoalteromonas carrageenovora",0.0715,"Aspartate + N",0.0715
0,"X194",0.0611,"plate 1","E1","C3M11","Flavobacteriales",NA,0.0584,"Aspartate + N",0.0611
0,"X198",0.0649,"plate 1","E3","B3M02","Alteromonadales","Psychromonas sp003318165",0.0652,"Aspartate + N",0.0652
0,"X202",0.0675,"plate 1","E5","C3R12","Vibrionales","Vibrio sp000272145",0.0626,"Aspartate + N",0.0675
0,"X204",0.092,"plate 1","E6","C3R14","Alteromonadales","Shewanella sp002873135",0.0593,"Aspartate + N",0.0593
0,"X206",0.0648,"plate 1","E7","D2M19","Pseudomonadales",NA,0.0632,"Aspartate + N",0.0648
0,"X208",0.0618,"plate 1","E8","D2R05","Alteromonadales",NA,0.0607,"Aspartate + N",0.0618
0,"X210",0.0782,"plate 1","E9","C2R07_2","Rhodobacterales",NA,0.0784,"Aspartate + N",0.0784
0,"X212",0.0605,"plate 1","E10","D3M06","Pseudomonadales","Acinetobacter guillouiae",0.0653,"Aspartate + N",0.0653
0,"X214",0.0619,"plate 1","E11","D3M17","Flavobacteriales","Arenibacter palladensis",0.0628,"Aspartate + N",0.0628
0,"X216",0.0658,"plate 1","E12","AS88","Alteromonadales",NA,0.0697,"Aspartate + N",0.0697
0,"X242",0.0636,"plate 1","F1","D3R04","Alteromonadales","Shewanella sp002873135",0.0599,"Aspartate + N",0.0636
0,"X244",0.064,"plate 1","F2","AS94","Flavobacteriales",NA,0.0639,"Aspartate + N",0.064
0,"X246",0.0628,"plate 1","F3","D3R19","Flavobacteriales",NA,0.0658,"Aspartate + N",0.0658
0,"X250",0.06,"plate 1","F5","E2M18","Vibrionales",NA,0.0578,"Aspartate + N",0.06
0,"X252",0.062,"plate 1","F6","E2R12","Alteromonadales","Paraglaciecola chathamensis",0.0602,"Aspartate + N",0.062
0,"X254",0.0597,"plate 1","F7","12B01","Vibrionales","Vibrio splendidus",0.063,"Aspartate + N",0.063
0,"X256",0.0714,"plate 1","F8","E3M02","Rhodobacterales",NA,0.0787,"Aspartate + N",0.0787
0,"X258",0.0595,"plate 1","F9","YB2","Vibrionales","Vibrio coralliilyticus",0.0642,"Aspartate + N",0.0642
0,"X260",0.0661,"plate 1","F10","E3M18","Flavobacteriales",NA,0.0665,"Aspartate + N",0.0665
0,"X264",0.0673,"plate 1","F12","AS40","Flavobacteriales","Algibacter lectus",0.0656,"Aspartate + N",0.0673
0,"X290",0.0635,"plate 1","G1","B2R14_2","Flavobacteriales",NA,0.0623,"Aspartate + N",0.0635
0,"X292",0.0606,"plate 1","G2","F1R01","Alteromonadales","Shewanella sp002873615",0.0604,"Aspartate + N",0.0606
0,"X294",0.0593,"plate 1","G3","F1R06","Alteromonadales","Pseudoalteromonas carrageenovora",0.0603,"Aspartate + N",0.0603
0,"X296",0.0584,"plate 1","G4","F2M12","Alteromonadales","Alteromonas stellipolaris",0.0583,"Aspartate + N",0.0584
0,"X298",0.0613,"plate 1","G5","F2R02","Vibrionales","Vibrio splendidus",0.0594,"Aspartate + N",0.0613
0,"X300",0.0612,"plate 1","G6","F2R05","Vibrionales","Vibrio splendidus",0.0707,"Aspartate + N",0.0707
0,"X302",0.0639,"plate 1","G7","F2R13","Rhodobacterales","Shimia thalassica",0.064,"Aspartate + N",0.064
0,"X304",0.0627,"plate 1","G8","F3M04","Flavobacteriales","Zobellia uliginosa",0.0649,"Aspartate + N",0.0649
0,"X306",0.0622,"plate 1","G9","F3M06","Alteromonadales","Alteromonas stellipolaris",0.0637,"Aspartate + N",0.0637
0,"X308",0.0583,"plate 1","G10","F3M07","Alteromonadales",NA,0.0595,"Aspartate + N",0.0595
0,"X310",0.0638,"plate 1","G11","F3M13","Alteromonadales","Alteromonas stellipolaris",0.0618,"Aspartate + N",0.0638
0,"X312",0.0697,"plate 1","G12","G1M15","Vibrionales","Photobacterium sanguinicancri",0.0686,"Aspartate + N",0.0697
0,"X338",0.0605,"plate 1","H1","1A01_rep","Vibrionales","Vibrio lentus/splendidus",0.0623,"Aspartate + N",0.0623
0,"X340",0.0645,"plate 1","H2","G2R05","Flavobacteriales","Cellulophaga sp002813425",0.0621,"Aspartate + N",0.0645
0,"X342",0.0702,"plate 1","H3","G2R07","Flavobacteriales","Cellulophaga sp002813425",0.0642,"Aspartate + N",0.0702
0,"X344",0.0614,"plate 1","H4","G2R13","Rhodobacterales","Shimia thalassica",0.0615,"Aspartate + N",0.0615
0,"X346",0.065,"plate 1","H5","G3M07","Alteromonadales",NA,0.069,"Aspartate + N",0.069
0,"X348",0.0636,"plate 1","H6","G3M13","Alteromonadales","Alteromonas_B sp002729795",0.0638,"Aspartate + N",0.0638
